"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_turnover","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","DREAMSCAPE","SKI TROUSERS",8640994,"8318.959999999992","1209",635,"634","27036.62000000001","296"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8664370,"5201.209999999985","2002",1599,"1820","19509.769999999957","795"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOM FR SK CLOTH","WEDZE","JACKET",8737953,"17908.00999999999","2323",1331,"1485","52289.189999999995","902"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8643332,"4779.539999999985","994",712,"888","14214.709999999948","158"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8758764,"3768.8199999999933","2618",657,"702","12596.019999999973","302"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","LEGGINGS",8735778,"4697.649999999985","1701",1710,"1940","20389.79999999998","920"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8608070,"11996.999999999967","1223",2269,"2609","60064.98","1104"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8550719,"5496.979999999981","1583",1548,"1816","18517.009999999966","813"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8600565,"2660.0499999999993","2744",3983,"5090","17755.199999999986","1203"
"CLOTHING","GOLF UNIVERS","GOLF","M WARM W CLOTH","INESIS","TROUSERS",8732531,"6058.479999999985","1046",623,"731","16275.909999999953","321"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8402519,"1887.0900000000006","1658",737,"819","6614.769999999986","494"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","BRA",8490173,"2261.38","1219",901,"1331","7351.339999999984","465"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMSUIT TOP",8732020,"4117.829999999988","1960",2694,"3413","19472.009999999973","1913"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","SWIMMING COSTUME",8756262,"3523.4899999999966","3993",2405,"2847","21015.730000000007","1920"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","TROUSERS",8771476,"3702.5299999999943","623",1480,"1893","15019.979999999985","891"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIM SHORTS",8647088,"5255.919999999976","391",1794,"2344","12008.969999999963","841"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8485998,"7432.559999999978","1342",4195,"4953","31965.990000000005","1749"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","JERSEY",8603912,"3903.3299999999927","1978",1566,"1664","14167.79999999999","343"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","TROUSERS",8789023,"10358.519999999988","1260",843,"980","34995.00000000003","480"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI BOTTOM",8731711,"2537.4599999999978","1640",1513,"1786","9320.669999999986","852"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN UNDERWEAR","KALENJI","BOXER SHORTS",8489345,"9383.559999999978","1606",4417,"10209","60567.68999999996","1001"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","LONG-SLEEVED T-SHIRT",8316437,"14429.959999999955","1319",2865,"3087","66072.12000000005","798"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","OVERTROUSERS",8676280,"7776.109999999983","611",1791,"2106","29483.25","631"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","VAN RYSEL","JACKET",8529358,"9766.709999999975","2107",1292,"1441","36474.45000000003","586"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","TROUSERS",8648839,"4613.649999999992","753",876,"1033","18829.349999999966","468"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW GIRL","QUECHUA","JACKET",8676237,"5638.2599999999875","3021",2196,"2461","27925.52000000002","612"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8641346,"4790.909999999994","87",2171,"3368","19993.260000000006","294"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","SHORTS",8579286,"3488.259999999995","613",715,"830","10065.009999999971","331"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","SPORTS BRA",8522434,"5928.71999999999","904",1122,"1338","12106.249999999987","660"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASE LAYER",8587503,"8467.889999999992","1607",4160,"5864","33321.36000000004","1092"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","MIDLAYER",8608667,"8798.599999999991","2080",963,"1054","44692.96999999997","351"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8608653,"10196.939999999984","3061",1473,"1664","45826.13999999996","278"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8789332,"5161.549999999984","1642",2083,"2357","23056.56999999999","814"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","TROUSERS",8501897,"4429.349999999995","2156",427,"494","17317.399999999983","234"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","TROUSERS",8549169,"2085.4100000000008","876",537,"679","5224.039999999988","283"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","JACKET",8493469,"16755.809999999972","2198",3185,"3582","81026.73000000003","1554"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","SHORTS",8733482,"8445.469999999974","1455",5384,"6815","46409.20000000001","2134"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASELAYER BOTTOM",8574727,"6199.659999999994","854",1725,"1928","18988.439999999995","568"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","TROUSERS",8588308,"13626.619999999948","1310",6543,"7813","68160.57000000002","3168"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","RAIN WEATH APP","BTWIN","OVERTROUSERS",8588098,"7123.409999999987","1482",1202,"1250","38436.41000000002","391"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT REG","WEDZE","JACKET",8545697,"16138.989999999976","2653",882,"945","42049.65000000004","409"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L3","QUECHUA","JACKET",8678203,"13867.589999999973","1956",1788,"2138","87836.43000000042","677"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","TROUSERS",8547082,"2659.2999999999993","1165",552,"647","9177.569999999985","403"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMSUIT TOP",8601799,"1670.760000000001","1666",834,"979","6291.239999999986","503"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","PADDED JACKET",8573845,"2445.029999999999","2479",689,"719","13063.969999999981","215"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","JACKET",8740179,"20237.749999999996","1399",1076,"1186","54373.959999999985","582"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI.CLO INT","WEDZE","DOWN JACKET",8581842,"12373.969999999988","1145",897,"996","56029.80999999997","511"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","M COOL COLD MTB","ROCKRIDER","TROUSERS",8530118,"10238.189999999979","1652",697,"786","28110.03000000005","289"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","LONG-SLEEVED T-SHIRT",8394778,"4592.619999999988","1752",1734,"1905","18000.72999999997","606"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","CW JR WEAR","FOUGANZA","BREECHES",8365289,"18930.529999999988","2316",5184,"6040","91474.24000000005","1458"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","SKI TROUSERS",8603856,"7098.57999999999","1643",1134,"1312","24687.059999999994","816"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8383486,"3436.839999999993","1275",2839,"5236","23522.949999999993","1031"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8647856,"1129.610000000001","2969",1060,"1175","5938.479999999986","422"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","BREECHES",8555783,"21232.999999999993","1138",2178,"2646","52062.90999999999","935"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","COLD WAT WETSUI","OLAIAN","SURF WETSUIT",8504033,"11813.709999999985","524",702,"819","37871.83000000008","402"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8558468,"3514.519999999989","1098",3086,"5516","25830.430000000004","750"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8648036,"4294.409999999991","1422",3055,"3475","18866.28999999998","1006"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","TROUSERS",8561651,"5197.399999999988","1983",2228,"2524","36681.65000000001","689"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT OCC","WEDZE","JACKET",8642198,"19591.079999999984","1377",1748,"2128","72630.29000000004","656"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8677765,"4015.5199999999877","2582",3349,"3717","28470.35000000003","1152"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","RAIN WEATH APP","BTWIN","JACKET",960307,"5878.039999999984","2040",1524,"1662","29420.190000000017","681"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SH FLEECE","QUECHUA","FLEECE",8544168,"2709.149999999999","1253",570,"594","11086.529999999986","247"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEGGINGS",8561221,"4766.979999999996","2739",2340,"3099","29669.10000000002","505"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","TROPICAL TREK","FORCLAZ","TROUSERS",8611268,"10237.439999999968","2464",1306,"1606","38476.38000000003","642"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","BREECHES",8405489,"6256.869999999978","1986",2279,"2542","38320.829999999994","625"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8403266,"6594.499999999983","1309",3248,"4310","34737.70999999998","1406"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","DREAMSCAPE","JACKET",8758709,"7858.689999999992","1002",633,"667","21716.379999999986","305"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","LONG-SLEEVED T-SHIRT",8520232,"4575.189999999987","1712",2196,"3046","19200.869999999995","631"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","ZIP OFF TROUSERS",8605945,"8768.19999999998","1255",1533,"1753","40011.610000000044","914"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8677368,"3718.749999999994","1190",1273,"1464","19343.53999999998","818"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M L1 SH PANT","QUECHUA","TROUSERS",8492990,"4184.899999999991","1123",492,"548","11299.039999999968","252"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CAMO CLOTH D/W","SOLOGNAC","TROUSERS",8284152,"4147.469999999989","1223",1198,"1465","16814.589999999964","423"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8732993,"4154.52999999999","1340",1250,"1470","17951.689999999955","839"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","FLEECE",8281243,"5066.159999999985","2605",1652,"3018","33860.740000000005","437"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH TS PANT","QUECHUA","ZIP OFF TROUSERS",8493692,"14061.719999999965","1561",3549,"4191","69333.54000000005","2543"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","W RIDING WEAR","FOUGANZA","BREECHES",8580556,"9992.489999999969","1323",1259,"1462","39290.15000000003","473"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8603057,"1971.180000000002","2138",2071,"2644","12029.78999999996","923"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMSUIT TOP",8731494,"1388.6100000000008","1220",864,"985","4535.459999999992","531"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SPORTS BRA",8654786,"4721.649999999981","1204",1773,"2137","19504.319999999967","768"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SILENT CLOTHING","SOLOGNAC","TROUSERS",8560075,"17923.11999999998","1632",727,"800","44515.39000000002","338"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","LEGGINGS",8394836,"5390.739999999985","1376",1878,"2267","21967.600000000002","523"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT BOY","DOMYOS","TRACKSUIT",8640183,"4737.5599999999895","3326",2158,"2519","33747.520000000004","771"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8759712,"7751.909999999987","1801",2700,"4709","29817.340000000015","442"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","LONG-SLEEVED T-SHIRT",8573881,"17239.059999999954","1514",3063,"3276","72385.15999999997","789"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8643064,"4712.279999999988","585",858,"1009","13737.009999999946","510"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8646177,"5163.989999999985","1793",2011,"2328","25787.07999999996","833"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8670570,"23574.79","1826",2486,"2860","100105.66000000003","655"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","OVERTROUSERS",8545325,"10127.939999999979","1100",1482,"1707","40801.700000000026","877"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TROUSERS/SHIRT","SOLOGNAC","TROUSERS",8602527,"6898.849999999989","2307",681,"714","29795.030000000028","217"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","JACKET",8750512,"2669.2299999999977","1189",869,"980","13686.209999999988","600"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","JACKET",8595740,"14707.919999999984","470",2180,"2455","100995.74000000005","1027"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8512180,"1374.4500000000003","1210",995,"1167","7896.839999999974","851"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L3","QUECHUA","OVERTROUSERS",8545324,"14157.10999999996","807",985,"1145","34328.02000000004","447"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8608745,"7558.919999999986","1880",822,"933","34785.030000000035","435"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","BREECHES",8767068,"5868.319999999983","2227",1852,"2056","46801.57000000005","713"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8578234,"3430.7199999999957","401",674,"809","11429.849999999962","393"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","LEGGINGS",8357254,"3453.1599999999926","1163",1386,"1942","16366.489999999954","601"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SNOW HIKE L3","QUECHUA","JACKET",8754004,"2159.28","1341",455,"458","8994.01999999998","159"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","SHORTS",8644160,"3293.349999999995","1587",2418,"3814","19928.38999999998","1052"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","FLEECE",966817,"9273.549999999976","1308",3360,"3716","29739.239999999994","1034"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M L1 SH PANT","QUECHUA","TROUSERS",8503823,"11826.889999999978","1360",1410,"1735","30981.860000000008","921"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8738241,"1152.9800000000005","787",399,"442","3672.849999999996","125"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT MERINOS","FORCLAZ","LEGGINGS",8501932,"25753.57000000003","1311",2410,"2683","90228.74000000009","424"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","T-SHIRT",8488034,"6885.619999999974","1097",4862,"8337","45386.94999999997","1620"
"CLOTHING","FITNESS WELLNES","YOGA","WM YOGA COLD W","KIMJALY","LONG-SLEEVED T-SHIRT",8548910,"5091.099999999984","1381",1754,"1859","18407.699999999975","628"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","BREECHES",8547865,"5752.679999999991","1556",1088,"1399","22486.800000000017","478"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M L1 SH PANT","QUECHUA","TROUSERS",8493789,"9697.969999999988","659",762,"838","26019.50999999999","287"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","BIKINI TOP",8403516,"2028.8700000000008","845",1493,"1707","10769.14999999996","1122"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT MERINOS","FORCLAZ","BOXERS",8542384,"13861.40999999995","1689",2708,"4201","80213.17000000001","416"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","TROPICAL TREK","FORCLAZ","LONG-SLEEVED T-SHIRT",8644286,"4943.53999999999","1650",822,"929","19999.07999999997","336"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","FLEECE",8648300,"4222.109999999989","1528",2009,"2202","15688.839999999955","784"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","DREAMSCAPE","SKI TROUSERS",8773092,"9438.81999999999","1189",666,"749","28876.38999999999","388"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.REG.PIST JKT","WEDZE","TROUSERS",8645272,"38154.45000000001","2103",5530,"6335","165770.50999999966","2158"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M L1 SH PANT","QUECHUA","TROUSERS",8558721,"16773.31999999998","767",2447,"2946","39756.73000000003","1365"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8670229,"19650.66999999998","1457",2202,"2494","90515.14000000003","505"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","FLEECE",8648298,"3946.5399999999913","954",1664,"1772","13317.559999999987","425"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","LEGGIN JKT GIRL","DOMYOS","LEGGINGS",8555052,"3675.4699999999943","1847",2956,"4161","22893.719999999987","1232"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","RUNNING TIGHTS",8626362,"4133.209999999992","733",1116,"1249","18872.639999999974","411"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8731428,"4665.32999999999","1102",2507,"2899","19159.48999999997","979"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8731397,"6419.879999999989","702",3990,"4759","28164.43","1202"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIM BOTTOM",8615034,"3246.7499999999905","1271",2936,"3517","16833.149999999954","1830"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ATHLE CLOTH AD","KALENJI","JACKET",8607927,"4857.959999999986","1260",2302,"2469","22628.19999999999","888"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","ZIP OFF TROUSERS",8345753,"5638.5399999999845","1269",1652,"1959","31176.950000000037","1154"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOMEN SNB CLTHG","DREAMSCAPE","JACKET",8758713,"9778.369999999984","1813",925,"998","26155.639999999996","561"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","TROUSERS",8502387,"23429.230000000003","2189",2427,"2864","69573.8999999999","1096"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWBOY","QUECHUA","SOFT SHELL JACKET",8749590,"4361.039999999991","2417",2013,"2163","34790.37000000004","599"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","DOWN JACKET",8397276,"7727.719999999984","2773",857,"906","31561.78000000003","383"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH TS PANT","QUECHUA","LONG-SLEEVED T-SHIRT",8569507,"5564.849999999981","781",2287,"2482","25596.56999999999","1039"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KIPRUN","SWEATSHIRT",8750026,"1709.3500000000004","1271",397,"420","7259.269999999991","146"
