"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","BERMUDA SHORTS",8675970,"13",64,"72","1149.4500000000003","17"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8670561,"13",19,"23","299.80000000000007","3"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","SKI PANTS",8660082,"13",16,"20","1499.8799999999999","8"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORTS",8558502,"13",55,"72","519.3500000000003","7"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORTS",8558504,"13",21,"25","143.82","7"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","KEEPER FUTSAL","KIPSTA","UNDERSHORTS",8600223,"13",12,"12","199.92000000000002","4"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","ADIDAS","SHORT-SLEEVE JERSEY",8805299,"13",16,"21","315.83000000000004","4"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8575850,"13",7,"7","65.94","1"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","SWEATSHIRT",8749661,"13",8,"8","117.93999999999998","2"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","TOP",8603412,"13",17,"18","169.82999999999998","1"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BOY'S SWIMSUITS","NABAIJI","SWIMMING TRUNKS",8788860,"13",13,"12","90.92999999999999","5"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8647543,"13",3,"3","25.98","1"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","T-SHIRT",8785272,"13",66,"71","671.4400000000002","15"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SNOW HIKE L3","QUECHUA","JACKET",8641502,"13",49,"50","1549.69","18"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SHORTS",8562443,"12",10,"11","47.940000000000005","5"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","JR FIG CLOTHES","AXELYS","SKATING DRESS",8560918,"12",10,"13","229.91","4"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","SHORTS",8587548,"12",13,"13","89.89999999999998","3"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","ADULT APPAREL","INOVIK","SHORTS",8575728,"12",21,"22","799.84","6"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY CLUB APPA","OFFLOAD","JACKET",8560567,"12",9,"9","125.92999999999998","2"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","T-SHIRT",8607979,"12",23,"24","178.84000000000003","8"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","MENS BADMINTON","PERFLY","T-SHIRT",8610297,"12",21,"20","249.82000000000005","2"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SOCKS",8549445,"12",14,"13","31.390000000000008","2"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","APP WINTER JR","OFFLOAD","TROUSERS",8406380,"12",9,"9","101.94","3"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SOCKS",8549442,"12",25,"28","143.75999999999996","4"
"CLOTHING","GOLF UNIVERS","GOLF","W MILD W. POLO","INESIS","SHORT-SLEEVED POLO SHIRT",8785722,"12",9,"8","89.92999999999999","1"
"CLOTHING","GOLF UNIVERS","GOLF","M PULL POLO LS","INESIS","PULLOVER",8576674,"12",12,"15","341.91","6"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","LEGGINGS",8739561,"12",11,"11","179.91","2"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","TANK TOP",8786518,"12",25,"25","179.84000000000003","9"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","SPORTS BRA",8786449,"12",18,"19","239.88000000000002","7"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SHORTS",8668728,"12",19,"41","271.74","15"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SPORTS BRA",8668719,"12",25,"36","464.69000000000005","5"
"CLOTHING","FITNESS WELLNES","DANCES","URBAN DANCE","STAREVER","TANK TOP",8655539,"12",13,"13","95.91999999999999","5"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8670451,"12",26,"32","191.75000000000003","7"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8760079,"12",20,"20","89.85","5"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","SKIRT",8547794,"12",22,"29","234.87000000000003","16"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8602333,"12",7,"7","32.940000000000005","1"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","TROUSERS",8759375,"12",19,"25","279.79","4"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN CW APP M","ARTENGO","LONG-SLEEVED T-SHIRT",8755110,"12",12,"17","149.92","9"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","SOFTSHELL",8553751,"12",15,"18","249.9","8"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW BOY","QUECHUA","JACKET",8559248,"12",10,"10","117.92999999999998","3"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER1/3 KIDBOY","QUECHUA","TROUSERS",8526870,"12",7,"9","89.94999999999999","4"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SHORTS NH","QUECHUA","SHORTS",8771494,"12",67,"85","519.4800000000001","33"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SHORTS NH","QUECHUA","SHORTS",8751518,"12",53,"55","575.6800000000002","23"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","LONG-SLEEVED SHIRT",8550279,"12",25,"28","379.81000000000006","9"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT WINDBREAK","FORCLAZ","SOFTSHELL",8397290,"12",17,"19","899.85","4"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8787798,"12",38,"39","321.73","12"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","BOARDSHORTS",8776724,"12",33,"37","446.8100000000001","18"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","SHORTS",8586403,"12",11,"12","147.9","2"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","FENCING","FENC'IT","JACKET",8562663,"12",11,"12","691.92","4"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","JACKET",8576307,"12",42,"50","2249.7000000000003","20"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","SHORT-SLEEVED SHIRT",8550764,"12",14,"14","101.89999999999999","4"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","SHORT-SLEEVED POLO SHIRT",8668586,"12",3,"6","61.959999999999994","2"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","SHORTS",8601429,"12",20,"26","137.82000000000002","8"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8772669,"12",18,"21","150.84","5"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","NYAMBA","LEGGING 7/8",8738115,"12",17,"19","170.92000000000002","11"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","SWEATSHIRT",8643865,"12",14,"13","169.94","7"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8646727,"12",31,"50","344.77000000000004","27"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8771560,"12",17,"18","159.83999999999997","2"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","T-SHIRT",8757008,"12",5,"5","49.97","2"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8738370,"12",20,"20","209.87","7"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","TANK",8648602,"12",8,"9","48.93000000000001","2"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","REINF RAINWEAR","SOLOGNAC","TROUSERS",8513988,"12",15,"18","724.89","7"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","SLEEVELESS JACKET",8605522,"12",25,"24","524.7900000000001","3"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SWEATERS","SOLOGNAC","PULLOVER",8559565,"12",57,"60","581.5400000000002","14"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS","SOLOGNAC","TROUSERS",8511716,"12",13,"14","749.92","6"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WATERP CLOTH","SOLOGNAC","JACKET",8396906,"12",3,"3","39.98","1"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR MTB ROAD APP","BTWIN","PADDED CYCLING SHORTS",8542633,"12",6,"6","34.97","3"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","SHORTS",8802260,"12",30,"47","342.6500000000001","12"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","SHORTS",8756044,"12",20,"23","190.8","3"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","T-SHIRT",8751828,"12",29,"29","123.38999999999997","8"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","WOWOW","SLEEVELESS JACKET",8655969,"12",13,"15","119.96","11"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RD SOCKS SUMMER","VAN RYSEL","SOCKS",8785293,"12",14,"15","129.87","2"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","TANK TOP",8784784,"12",63,"66","699.6500000000002","31"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8776706,"12",29,"34","191.67999999999998","2"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","BOXER SHORTS",8731125,"12",20,"29","187.81","10"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RAINY WTHR","KIPRUN","WINDBREAKER",8669419,"12",7,"6","89.97","3"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","SLEEVELESS JACKET",960447,"12",5,"5","89.97","2"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","EVADICT","T-SHIRT",8737300,"12",7,"8","84.94","2"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","T-SHIRT",8605684,"12",24,"29","334.83000000000004","12"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8773030,"12",14,"15","159.89999999999998","5"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","ANORAK",8602364,"12",30,"30","1709.81","11"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","SHORTS",8676268,"12",48,"51","495.6800000000001","19"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORT-SLEEVED POLO SHIRT",8647689,"12",37,"41","498.7000000000001","11"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","OFFSHORE M&W","TRIBORD","JACKET",8616401,"12",15,"17","1999.92","9"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","OFFSHORE M&W","TRIBORD","SAILING SMOCK",8600626,"12",16,"17","1999.92","9"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","GRL OC PIST JKT","WEDZE","JACKET",8587852,"12",26,"29","839.7900000000001","8"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SCD SUITS 16/24","SUBEA","NEOPRENE SUIT",8501834,"12",4,"4","199.98","2"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8740042,"12",47,"47","389.6100000000001","8"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GIRL FOOT TEXT","KIPSTA","SHORT-SLEEVE JERSEY",8758420,"12",45,"49","296.6300000000001","12"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","SWEATSHIRT",8609462,"12",13,"14","314.91","5"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8740043,"12",31,"31","289.71000000000004","2"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8601298,"12",11,"17","139.93","10"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","COVERING SWIMWE","NABAIJI","LONG-SLEEVED T-SHIRT",8738442,"12",6,"7","24.99","6"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","FLEECE",8738706,"12",52,"56","1539.5600000000002","12"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","SKIRT",8647985,"11",7,"9","98.92999999999999","2"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY FRANCE","OFFLOAD","T-SHIRT",8645969,"11",16,"17","119.89999999999998","7"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY WOMAN","OFFLOAD","UNDERSHORTS",8554056,"11",14,"15","93.89999999999999","5"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","JR FIG CLOTHES","AXELYS","SKIRT",8561407,"11",11,"13","116.91","4"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","MENS BADMINTON","PERFLY","T-SHIRT",8647939,"11",10,"11","83.91","2"
"CLOTHING","GOLF UNIVERS","GOLF","MEN COLD CLOTH","INESIS","BASE LAYER SHIRT",8550156,"11",31,"37","619.6900000000002","6"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","TANK TOP",8736829,"11",19,"19","269.90999999999997","10"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","TOP",8754598,"11",23,"29","359.80000000000007","9"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","TROUSERS",8573123,"11",19,"21","339.83000000000004","4"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","SHORTS",8756203,"11",19,"22","182.87000000000003","9"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","T-SHIRT",8772343,"11",41,"46","554.6300000000002","9"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8645955,"11",31,"46","277.7800000000001","24"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8574981,"11",13,"16","134.85","1"
"CLOTHING","RUNNING WALKING","WALKING","WALKING SOCKS","NEWFEEL","SOCKS",8589842,"11",23,"32","77.73999999999998","6"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWBOY","QUECHUA","SOFTSHELL",8645487,"11",12,"14","314.91","5"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","CSH TEXTIL KID","QUECHUA","PARKA",8504390,"11",10,"11","119.97","8"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SH FLEECE","QUECHUA","FLEECE",8773239,"11",7,"7","199.96","3"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","JACKET",8731534,"11",128,"148","1454.9800000000002","46"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","TROUSERS",8583315,"11",30,"38","509.8300000000001","21"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8740205,"11",15,"14","164.89000000000001","3"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","SWEATSHIRT",8646706,"11",38,"37","696.6700000000002","4"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8670259,"11",11,"12","54.89000000000001","1"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BOARDSHORTS",8738936,"11",119,"136","1205.1300000000003","49"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8789126,"11",24,"30","145.87","17"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","UNDERSHORTS",8595667,"11",5,"5","23.97","2"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8789188,"11",22,"24","83.94","18"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8669155,"11",74,"85","528.4200000000002","27"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","TANK TOP",8802397,"11",10,"27","395.78","5"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER 0 M","TARMAK","BASE LAYER",8734081,"11",24,"24","339.83000000000004","7"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","JACKET",8573343,"11",8,"7","95.96","3"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","TANK",8586377,"11",16,"20","224.85000000000002","5"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING SOCKS AD","FOUGANZA","SOCKS",8789600,"11",39,"41","339.6300000000001","4"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","W RIDING WEAR","FOUGANZA","BREECHES",8641858,"11",13,"14","539.91","5"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","SWEATSHIRT",8645876,"11",27,"27","469.80000000000007","7"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8738361,"11",37,"40","269.73","13"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","SWEATSHIRT",8643863,"11",7,"8","116.94999999999999","3"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","DOMYOS","TANK TOP",8772966,"11",35,"34","161.82","16"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8772947,"11",17,"20","254.85000000000002","5"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","SHORTS",8667925,"11",29,"38","230.82000000000002","20"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8772694,"11",11,"10","103.91999999999999","2"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8646723,"11",12,"12","149.9","2"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","TROUSERS",8773598,"11",20,"21","279.84000000000003","5"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8786378,"11",63,"65","1079.4000000000003","5"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8670026,"11",69,"72","1083.3200000000004","4"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8731294,"11",19,"18","140.82999999999998","1"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","JACKET",8394398,"11",6,"5","279.96","1"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SHIRTS/ VESTS","SOLOGNAC","LONG-SLEEVED SHIRT",8645243,"11",10,"10","239.93","3"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HUNTING CHAPS","SOLOGNAC","OVERTROUSERS",8396640,"11",17,"17","909.86","2"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TSHIRT/POLOS","SOLOGNAC","T-SHIRT",8669046,"11",22,"25","287.80000000000007","5"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT BOY","DOMYOS","TRACKSUIT",8648994,"11",9,"8","119.93999999999998","2"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","SHORTS",8677466,"11",49,"50","279.6500000000001","15"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DOMYOS","SWEATSHIRT",8739106,"11",14,"14","155.87","1"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKENING SHOES","DOMYOS","SOCKS",8651879,"11",10,"11","30.92000000000001","3"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","CYCLING SHORTS",8615620,"11",24,"28","274.93","21"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RD SOCKS SUMMER","VAN RYSEL","SOCKS",8810217,"11",14,"17","167.86","3"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WIN RD M","VAN RYSEL","PADDED CYCLING SHORTS",8545579,"11",69,"75","2759.3999999999996","14"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8776711,"11",34,"37","209.65000000000006","2"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W TRAIL CLOTHES","EVADICT","T-SHIRT",8758883,"11",17,"19","199.88000000000002","7"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN COLD","KIPRUN","LONG-SLEEVED T-SHIRT",8751024,"11",25,"26","419.86","12"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","RUNNING LONG TIGHT",8759888,"11",43,"50","925.6300000000002","13"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","LONG-SLEEVED T-SHIRT",8800303,"11",11,"16","179.88","4"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",965320,"11",33,"35","225.81","16"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8597008,"11",14,"15","159.92","7"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","JERSEY",8643716,"11",31,"33","279.7200000000001","5"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RAINY WTHR","KALENJI","WINDBREAKER",8664114,"11",8,"8","254.93000000000004","1"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORT-SLEEVED POLO SHIRT",8647684,"11",44,"52","627.6300000000001","15"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORT-SLEEVED POLO SHIRT",8485191,"11",16,"18","338.84000000000003","2"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","T-SHIRT",8733157,"11",4,"4","8.97","1"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","GRL OC PIST JKT","WEDZE","JACKET",8587853,"11",62,"67","1839.5400000000002","21"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","BB SLEDGE EQUIP","LUGIK","FLEECE",8590092,"11",30,"30","285.78000000000003","7"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","K.OCC.PISTE JKT","WEDZE","TROUSERS",8544827,"11",17,"18","233.86999999999998","5"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","UNDERSHORTS",8641675,"11",26,"44","586.5900000000001","3"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","WOMEN FOOT TEXT","KIPSTA","TROUSERS",8644053,"11",30,"30","295.86000000000007","16"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8643467,"11",47,"54","819.5900000000003","13"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8553308,"11",18,"19","169.83","2"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8495589,"11",37,"47","339.6600000000001","13"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","BASE LAYER",8650795,"11",22,"22","359.80000000000007","2"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","TROUSERS",8643472,"11",48,"54","859.5700000000003","11"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","TROUSERS",8651205,"11",5,"4","74.97","1"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GOALKEEPER","KIPSTA","SHORTS",8562171,"11",16,"22","167.79","1"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8788454,"11",16,"17","134.91","8"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","SWIMSUITS&CAPS","WATKO","SWIM BRIEFS",8617192,"11",7,"7","11.98","5"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","PULLOVER",963842,"11",51,"51","599.7600000000001","27"
