"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF SHORTY WETSUIT",8732704,"16",4,"4","29.99","3","22",17,"18","239.92000000000002","10"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8544508,"16",8,"8","20.93","1","23",35,"35","68.77000000000002","12"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8581922,"16",5,"5","9.99","4","9",13,"13","49.95","8"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER 0 M","TARMAK","TIGHTS",8642850,"16",14,"16","167.88000000000002","4","85",66,"65","732.4500000000004","10"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","MEN RIDING WEAR","FOUGANZA","BREECHES",8485389,"16",24,"30","434.8500000000001","15","3",50,"49","794.7200000000001","21"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","MEN RIDING WEAR","FOUGANZA","BREECHES",8562334,"16",27,"31","559.86","17","6",65,"76","1919.5200000000002","28"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","W RIDING WEAR","FOUGANZA","BREECHES",8550689,"16",5,"5","71.96","1","49",18,"17","125.92999999999998","10"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","SPORTS BRA",8802547,"16",16,"17","195.9","7","16",71,"77","781.5900000000003","36"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","SHORTS",8667930,"16",30,"38","449.7500000000001","13","17",197,"222","2554.579999999997","80"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8797972,"16",21,"21","117.88999999999997","10","21",76,"75","576.4700000000003","22"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8757129,"16",7,"8","117.93999999999998","2","8",38,"40","631.7000000000002","9"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8773021,"16",18,"21","199.9","11","5",106,"108","1179.4100000000003","49"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","NYAMBA","TANK TOP",8773628,"16",20,"17","77.92","9","29",127,"125","797.1900000000005","44"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","ADIDAS","LEGGINGS",8661623,"16",3,"4","71.97","1","15",10,"9","143.94","3"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TSHIRT/POLOS","SOLOGNAC","T-SHIRT",8640213,"16",35,"52","383.52","4","17",187,"296","2181.2700000000013","23"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS","SOLOGNAC","FLEECE",8369253,"16",22,"25","729.84","9","48",92,"101","2926.359999999997","37"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","POSTED CLOTH","SOLOGNAC","TROUSERS",8754023,"16",11,"14","429.90000000000003","4","7",64,"69","2114.5099999999998","20"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SHOES SOCKS/ACC","SOLOGNAC","SOCKS",8577560,"16",42,"58","653.4600000000002","4","69",261,"395","4606.359999999998","14"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKENING SHOES","DOMYOS","SOCKS",8651888,"16",33,"35","223.66","1","25",216,"234","1374.9000000000012","24"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","COLD HIKG W","ROCKRIDER","JACKET",8585377,"16",17,"18","449.91","9","20",53,"57","1199.76","33"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","SHORT-SLEEVE JERSEY",8618896,"16",59,"61","484.6300000000001","24","7",276,"288","2583.0999999999976","98"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GARM MID-SE RDM","VAN RYSEL","JERSEY",8786197,"16",23,"24","599.9","14","5",126,"135","4019.3299999999963","68"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","SHORTS",8776674,"16",37,"44","329.7300000000001","17","27",345,"392","3525.1599999999944","108"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","T-SHIRT",8773227,"16",23,"25","219.89000000000001","14","13",184,"188","1659.1700000000005","105"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W TRAIL CLOTHES","EVADICT","SHORTS",8609726,"16",24,"29","419.8100000000001","10","95",151,"162","2049.0900000000006","71"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","EVADICT","SHORTS",8503016,"16",3,"3","19.99","2","18",41,"39","639.6800000000001","6"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","OFFSHORE M&W","TRIBORD","JACKET",8666872,"16",4,"4","599.97","1","11",12,"12","1599.92","4"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL FLEECE","TRIBORD","FLEECE",8643565,"16",30,"31","351.82000000000005","13","27",186,"212","3046.459999999997","57"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","ANORAK",8678302,"16",25,"30","1624.8","10","16",99,"113","5179.379999999993","51"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASELAYER BOTTOM",8759282,"16",29,"31","1149.77","8","36",82,"92","3249.349999999998","27"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","BOY OCC PST JKT","WEDZE","JACKET",8587818,"16",12,"12","199.95000000000002","7","7",54,"51","999.7400000000001","25"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SPF SUITS 16/24","SUBEA","NEOPRENE JACKET",8552355,"16",4,"4","164.97","1","19",30,"35","714.87","22"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","ADULT FOOT SOCK","KIPSTA","SOCKS",8514555,"16",32,"33","184.68000000000004","1","22",286,"494","2746.3499999999954","28"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8643437,"16",55,"68","463.4200000000003","10","7",366,"499","3060.169999999995","116"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GIRL FOOT TEXT","KIPSTA","SHORT-SLEEVE JERSEY",8644036,"16",15,"18","87.88999999999999","7","8",99,"156","982.7700000000004","33"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8407485,"16",45,"59","272.52000000000004","11","5",247,"323","1476.3400000000015","57"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8383071,"16",42,"55","245.57000000000014","12","39",222,"383","1744.9200000000017","75"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","EUROPE NATIONAL","KIPSTA","SHORT-SLEEVE JERSEY",8575486,"16",14,"13","101.88999999999999","2","26",59,"64","467.4900000000003","13"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMSUIT",8574211,"16",8,"9","47.940000000000005","3","1",16,"14","63.92000000000001","6"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8667320,"16",7,"7","18.99","6","30",50,"52","398.8100000000001","33"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","DOWN JACKET",8677563,"16",30,"35","639.87","22","39",134,"144","4119.259999999994","69"
"CLOTHING","TEAMSPORTS UNIV","HANDBALL","WOMAN HANDBALL","ATORKA","SHORT-SLEEVE JERSEY",8615278,"15",12,"13","164.89000000000001","2","3",40,"52","599.6000000000003","12"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY CLUB APPA","OFFLOAD","SWEATSHIRT",8560568,"15",7,"7","55.96","3","33",36,"39","229.83000000000004","22"
"CLOTHING","GOLF UNIVERS","GOLF","W GOLF SHORTS","INESIS","BERMUDA SHORTS",8615392,"15",45,"56","619.6900000000002","25","5",223,"268","3098.449999999996","113"
"CLOTHING","GOLF UNIVERS","GOLF","JR GOLF OUTFIT","INESIS","JACKET",8576348,"15",17,"19","699.86","5","9",86,"111","3619.229999999995","34"
"CLOTHING","GOLF UNIVERS","GOLF","M GOLF PADDED J","INESIS","DOWN JACKET",8605576,"15",44,"51","999.7000000000002","21","27",188,"210","4353.729999999994","83"
"CLOTHING","FITNESS WELLNES","DANCES","POLE DANCE","STAREVER","SHORTS",8665043,"15",22,"26","249.85000000000005","11","18",85,"96","1129.3500000000004","29"
"CLOTHING","RACKETS SPORTS","TENNIS","JUNIOR SOCKS","ARTENGO","SOCKS",8670357,"15",17,"15","52.860000000000014","1","31",87,"100","304.1300000000002","13"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","JACKET",8756206,"15",8,"8","99.94","2","36",100,"109","1354.2200000000005","31"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","SWEATSHIRT",8667446,"15",11,"12","154.94","6","15",46,"103","2319.1699999999996","20"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","JACKET",8740178,"15",8,"8","74.97","5","16",57,"57","824.6800000000002","25"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8408315,"15",32,"50","282.5300000000001","3","39",255,"359","1918.8000000000022","39"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","LONG-SLEEVED T-SHIRT",8756196,"15",39,"42","440.69000000000017","11","55",318,"348","3184.739999999993","121"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","JACKET",8643153,"15",15,"15","239.88000000000002","3","24",68,"72","959.5200000000003","24"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","JACKET",8610439,"15",27,"30","1439.77","7","75",138,"155","6578.929999999993","48"
